idx,db_id,iro,final_score,base_score,impact_score,scale,scope,probability,irreversibility,fin_scale,fin_prob,financial_score,polarity,confidence,similarity,issue_group,domain,sub_issue_name,text
117,618,risk,0.2287,0.3222,0.1784,1,1,1,1,1,1,0.1784,negative,0.5351,0.6020850539207458,에너지 관리,E,에너지 소비 및 효율화,"알디 교수는 이런 맥락에서 오프셋(상쇄) 크레딧의 역할을 강조했다. 그는 기업 입장에서는 설비 교체나 효율 개선을 통해 직접 배출을 줄이는 방식뿐 아니라, 탄소 크레딧을 구매하거나 프로젝트를 통해 크레딧을 발행하는 방식까지 포함해 규제 이행 옵션이 넓어질수록 비용 효율적인 감축 경로를 찾기 쉬워진다 고 설명했다."
118,619,risk,0.2388,0.2984,0.2314,1,1,2,1,1,1,0.178,negative,0.5341,0.5587011575698853,이사회 구조,G,이사회 구성 및 독립성,"KAI를 둘러싼 반복되는 낙하산 인사 논란은 지배구조 측면에서 구조적 취약성을 드러낸다. 이사회 독립성 강화, CEO 후보군의 상시 관리, 투명한 승계 프로세스 마련 등 기본적인 거버넌스 장치가 작동했다면 정권 교체 수장 교체 라는 등식은 성립하기 어려웠을 것이다. 그러나 현실은 정부 기조 변화가 곧 인사 방향으로 직결되는 모습이다."
119,620,risk,0.222,0.3016,0.1792,1,1,1,1,1,1,0.1792,negative,0.5376,0.5610552430152893,인적자원 관리,S,다양성 및 형평성 (DEI),성평등가족부는 민간 부문의 포용적 조직문화 확산과 성평등한 일자리 기반 강화를 위해 기업 맞춤형 다양성(DEI) 교육 사업을 확대한다고 지난 1일 밝혔다.
120,621,risk,0.2093,0.2355,0.2115,1,2,1,1,1,1,0.1762,negative,0.5287,0.4455087184906006,인적자원 관리,S,다양성 및 형평성 (DEI),지역 경제단체 및 유관기관과 협업해 현장방문 교육을 늘린다. 의사결정권자의 DEI 인식 제고를 위해 최고경영자(CEO) 대상 조찬 포럼과 연계한 교육도 늘린다.
121,622,risk,0.2323,0.3378,0.1755,1,1,1,1,1,1,0.1755,negative,0.5266,0.641518235206604,인적자원 관리,S,다양성 및 형평성 (DEI),"DEI란 다양성(Diversity), 공평성(Equity), 포용성(Inclusion)을 말한다. 조직문화의 관점에서 반영돼야 할 주요 가치로서 환경 사회적 책무 기업지배구조 개선(ESG) 전략 중 사회에 포함된다."
122,623,risk,0.2111,0.2711,0.1788,1,1,1,1,1,1,0.1788,negative,0.5364,0.5053195953369141,인적자원 관리,S,다양성 및 형평성 (DEI),성평등부는 작년 480개 기업을 대상으로 DEI 교육을 총 4회 실시했다. 교육 효과성 조사 결과 참여자의 DEI에 대한 관심도는 교육 전 3.56점에서 교육 후 4.47점으로 향상된 것으로 나타났다.
123,624,risk,0.181,0.1923,0.1749,1,1,1,1,1,1,0.1749,negative,0.5248,0.36644071340560913,인적자원 관리,S,다양성 및 형평성 (DEI),https www.reuters.com sustainability society-equity norways-wealth-fund-using-ai-screen-esg-risks-2026-02-26
124,625,risk,0.2661,0.4317,0.177,1,1,1,1,1,1,0.177,negative,0.531,0.8130810856819153,이사회 구조,G,이사회 구성 및 독립성,"시장에서는 이사회 독립성 강화, 사외이사 역할 확대, 경영진과 대주주 간 권한 책임의 명확한 구분이 필요하다는 목소리가 나온다."
125,626,risk,0.2357,0.2989,0.2257,1,1,2,1,1,1,0.1736,negative,0.5209,0.5737999081611633,이사회 구조,G,이사회 구성 및 독립성,"이런 상황에서 이사회 구성과 주요 의사결정 과정, 향후 지분 구도 변화 가능성 등이 복합적으로 얽히면서 갈등 국면이 고조된 것으로 분석된다. 표면적으로는 경영전략과 책임경영을 둘러싼 견해차지만, 본질적으로는 경영권 주도권을 둘러싼 힘겨루기라는 해석이 지배적이다."
126,627,risk,0.2331,0.3404,0.1753,1,1,1,1,1,1,0.1753,negative,0.5258,0.6474207043647766,이사회 구조,G,이사회 구성 및 독립성,"시장에서는 이번 갈등이 단순한 인물 간 대립을 넘어 구조적 문제를 드러낸 사건으로 보고 있다. 최대주주, 오너 일가, 전문경영인 간 권한과 책임의 경계가 명확하지 않은 상황에서 이해관계 충돌이 반복되고 있다는 지적이다. 이사회 독립성 강화와 투명한 의사결정 체계 확립이 더 이상 미룰 수 없는 과제로 떠오르는 배경이다."
127,628,risk,0.3251,0.3707,0.3489,1,3,3,1,1,2,0.2443,negative,0.5234,0.7082782983779907,안전보건,S,산업재해율 및 안전 성과,"이날 이사회에서는 2026년도 지속가능경영 추진 계획 보고와 준법지원인 업무 보고, 자기주식 처분 계획 보고와 안전보건계획 수립의 건에 대한 의결도 이뤄졌다. 고려아연은 탄소중립 실행력 강화와 글로벌 공시 기준 대응을 위해 ESG 경영을 확대하고, 중대재해 제로 달성과 산업재해율 0.2% 이하 관리를 목표로 안전보건 정책을 추진할 계획이다."
128,629,risk,0.2566,0.4079,0.1751,1,1,1,1,1,1,0.1751,negative,0.5253,0.7765750288963318,이사회 구조,G,이사회 구성 및 독립성,"포럼은 이에 더해 이사회 의장을 독립이사 중에서 선출하고 이사회 의장이 주총 의장을 맡도록 해 이사회 독립성을 대폭 강화하고, 주식보상 방안 도입을 즉시 발표할 것을 촉구했다."
129,630,risk,0.2349,0.346,0.1751,1,1,1,1,1,1,0.1751,negative,0.5254,0.6586106419563293,ESG 데이터 거버넌스,G,ESG 데이터 내부통제,"감독의 초점도 바뀐다. 초기에는 공시를 했는지 여부 가 감독의 1차 체크포인트였다면, 이제는 공시의 내용이 내부 시스템 거버넌스와 실제로 일치하는지 , 수치와 서술 사이에 모순은 없는지 , 외부검증 내부통제 체계가 구축돼 있는지 등을 본격적으로 들여다보게 된다."
130,631,risk,0.2482,0.3803,0.177,1,1,1,1,1,1,0.177,negative,0.5311,0.7160765528678894,ESG 데이터 거버넌스,G,ESG 데이터 내부통제,"이는 회계감사와 유사한 방식의 ESG 정보 인증(assurance) 요구로 이어지고, 내부적으로는 데이터 수집 검증을 담당하는 ESG 전담 조직과 재무 리스크 부서 간 협업 구조 구축을 사실상 의무화하는 효과를 낳는다."
131,632,risk,0.247,0.3218,0.2314,1,1,2,1,1,1,0.178,negative,0.534,0.6027044653892517,기후변화·온실가스,E,Scope 3 배출량,이어 한국회계기준원은 26일 2026년 제1회 지속가능성기준위원회(KSSB) 를 열어 세부 공시 내용을 담은 KSSB 공시기준서 정부 제출안을 의결한다. 이번 안은 스코프3(Scope 3) 공시를 의무화 대상에 포함하되 3년간 유예하는 내용이 담긴 것으로 전해졌다.
132,633,risk,0.2332,0.341,0.1752,1,1,1,1,1,1,0.1752,negative,0.5256,0.648864209651947,에너지 관리,E,에너지 소비 및 효율화,"공모 분야는 환경(E), 사회(S), 지배구조(G) 전반이다. 환경 분야에서는 자원순환 기후변화 대응 에너지 절감 사업을, 사회 분야에서는 사회통합 안전 교육문화 사업을, 지배구조 분야에서는 투명한 조직 운영과 주민참여 확대 사업 등이 포함된다."
133,634,risk,0.1991,0.2442,0.1748,1,1,1,1,1,1,0.1748,negative,0.5245,0.4656527042388916,에너지 관리,E,신재생에너지 전환,RE100 등 기업의 실질적인 녹색 수요를 감당할 금융 공급 또한 제자리걸음을 반복하고 있다. 실제 2024년 기준으로 재생에너지 금융상품을 보유한 기관은 29개에 불과했다.
134,635,risk,0.219,0.2248,0.2487,1,3,1,1,1,1,0.1777,negative,0.533,0.4217323660850525,에너지 관리,E,신재생에너지 전환,현대제철이 전력 다소비 산업이라는 점을 감안하면 재생에너지 전환 지연이 향후 글로벌 공급망 규제와 고객사 조달기준 강화 국면에서 더 큰 약점으로 작용할 수 있다는 평가가 나온다.
135,636,risk,0.2143,0.2819,0.1779,1,1,1,1,1,1,0.1779,negative,0.5337,0.5281107425689697,에너지 관리,E,신재생에너지 전환,"보고서는 현대차 기아가 RE100 가입 등 대외적 기후 대응 기조를 강화하고 있음에도, 그룹 내 핵심 소재 공급사의 전환 속도가 늦을 경우 유럽 등 주요 시장에서 요구하는 저탄소 공급망 기준을 충족하는 데 부담이 커질 수 있다고 지적했다."
136,637,risk,0.2496,0.2726,0.2291,1,1,2,1,1,2,0.2468,negative,0.5288,0.5155270099639893,에너지 관리,E,신재생에너지 전환,기후부는 배전망에 85개 ESS를 연결하면 약 485MW(메가와트) 규모 태양광 발전시설을 추가로 접속시킬 수 있을 것으로 본다. 태양광 등 재생에너지 발전시설은 급증했는데 이에 맞춰 전력망이 확충되지 못하면서 전력망에 접속하기까지 장기간 대기해야 하는 문제가 심각한 상황이다.
137,638,risk,0.2548,0.2948,0.2253,1,1,2,1,1,2,0.2426,negative,0.5199,0.5670029520988464,에너지 관리,E,신재생에너지 전환,또 한국전력이 배전망을 설치 유지보수하는 관리자 역할을 넘어 운영자로서 태양광 발전량을 예측하고 태양광 발전량이 늘어나 배전망 부하가 커질 것으로 예상되면 ESS 충전을 지시하는 등 동적 제어를 실시하도록 할 계획이다.
138,639,risk,0.2702,0.3822,0.1772,1,1,1,1,1,2,0.248,negative,0.5315,0.7191034555435181,에너지 관리,E,에너지 소비 및 효율화,"포스코퓨처엠 관계자는 탄소 배출량 감축, 공급망 관리, 안전보건경영 강화 등 체계적인 ESG 경영 활동에 대해 높은 평가를 받았다며 2050년 탈탄소 달성을 목표로 재생에너지 확대, 저탄소 연료 전환, 공정효율 개선 등을 추진 중이며, 텅스텐, 코발트 등 인권침해의 문제가 없다고 인정받은 책임 광물을 원료로 사용하고 있다고 밝혔다."
139,640,risk,0.243,0.3619,0.179,1,1,1,1,1,1,0.179,negative,0.537,0.6738505363464355,이사회 구조,G,이사회 구성 및 독립성,"20일 재계에 따르면 국내 대표 행동주의펀드로 꼽히는 팰리서캐피탈, 얼라인파트너스, 트러스톤자산운용, 라이프자산운용, KCGI자산운용 등은 최근 주요 상장사를 상대로 이사회 독립성 강화, 감사위원 분리선출 확대, 집중투표제 도입 등을 요구하고 있다. 일부 기업에는 사외이사 후보를 직접 추천하며 경영 감시 기능을 강화하겠다는 의지도 분명히 하고 있다."
140,641,risk,0.252,0.2365,0.1782,1,1,1,1,2,2,0.3563,negative,0.5345,0.44249412417411804,에너지 관리,E,신재생에너지 전환,"2025년에는 11개 지방해양수산청과 7개 지자체에서 총 185건의 비관리청 항만개발사업을 허가해 약 5404억 원 규모의 민간투자를 유치했다. 항만시설별로 살펴보면, 전기 신재생에너지 등의 기타시설이 82건(2827억 원)으로 가장 많았고, 이어 화물유통(42건, 1206억 원), 하역설비(17건, 628억 원)순으로 나타났다."
141,642,risk,0.2203,0.2984,0.1783,1,1,1,1,1,1,0.1783,negative,0.5349,0.5578811168670654,에너지 관리,E,신재생에너지 전환,항만구역 내 태양광 발전시설 구축과 자동화 스마트 물류창고 건설 등 친환경 고부가가치 물류 기능 수행 시설을 도입하고자 하는 민간투자 수요는 꾸준히 증가하는 추세다.
142,643,risk,0.2146,0.1459,0.3165,1,3,1,3,1,1,0.1758,negative,0.5275,0.27651748061180115,에너지 관리,E,에너지 소비 및 효율화,"물론 유가 안정은 영구적이지 않다. 지정학적 긴장이나 산유국의 정책에 따라 언제든 요동칠 수 있다. 그러나 글로벌 경기 둔화와 셰일오일 공급, 에너지 효율 개선 등 구조적 요인이 유가 폭등을 억제하고 있는 것은 분명한 현실이다."
143,644,risk,0.2129,0.277,0.1784,1,1,1,1,1,1,0.1784,negative,0.5352,0.5175232887268066,기후변화·온실가스,E,Scope 3 배출량,"인도네시아 에너지광물자원부(ESDM) 관계자는 AI는 에너지 전환과 다운스트림 산업화 정책(Asta Cita)을 포함한 국가 발전 전략의 핵심 동력 이라며 MAJU ON은 기술 시장 혁신을 연결하는 실행 중심의 협력 플랫폼으로, 정부 산업 학계 스타트업이 통합된 생태계 구축에 중요한 역할을 할 것 이라고 밝혔다."
144,645,risk,0.2398,0.35,0.1805,1,1,1,1,1,1,0.1805,negative,0.5414,0.6464815139770508,ESG 데이터 거버넌스,G,ESG 데이터 내부통제,"한국에스지에스 Business Assurance 문성양 원장은 급변하는 국제 탄소 규제 환경 속에서 국내 기업들이 산업 현장에서 바로 활용할 수 있는 실무 중심의 탄소 ESG 교육 개발에 더욱 힘쓸 계획이라며, 산업 전반의 탄소중립 실천을 확산하고, 국내 기업들이 국제 기준에 부합하는 탄소 규제 대응 역량을 갖출 수 있도록하겠다 고 말했다. 또한 이를 통해 취약계층을 포함한 다양한 인재들이 성장할 수 있는 교육 기반을 마련하겠다 고 덧붙였다."
145,646,risk,0.263,0.3202,0.2157,1,2,1,1,1,2,0.2516,negative,0.5392,0.5938724875450134,에너지 관리,E,신재생에너지 전환,"햇빛소득마을은 마을공동체가 주도해 마을 내 유휴부지와 농지 저수지 등에 태양광 발전소를 설치 운영해 에너지 자립을 달성하고, 발전소에서 얻은 이익을 공동체 구성원이 공유하는 사업 모델이다. 이를 통해 지역 주민의 소득을 높여 마을공동체에 활력을 불어넣고, 재생에너지 사용을 늘려 기후위기에 대응하는 일석이조의 효과를 기대할 수 있다."
146,647,risk,0.2431,0.2992,0.1797,1,1,1,1,1,2,0.2515,negative,0.539,0.5550612211227417,에너지 관리,E,신재생에너지 전환,"이번 사업으로 롯데인프라셀 안산공장에 529.9kW, 롯데패키징솔루션즈 진천공장에 1770.3kW 규모의 지붕형 태양광 설비가 설치됐다. 두 공장은 엔라이튼의 RE100 태양광 구독 모델을 도입해 별도 설비 투자 없이 재생에너지 사용 비중을 확대했으며, 이를 통해 연간 약 1300톤의 탄소를 줄일 수 있을 것으로 기대하고 있다."
147,648,risk,0.26,0.3468,0.18,1,1,1,1,1,2,0.252,negative,0.5399,0.6422611474990845,에너지 관리,E,신재생에너지 전환,"엔라이튼의 RE100 태양광 구독 모델은 기업이 태양광 설비를 직접 소유하지 않고, 매월 설비 이용료만 납부하며 전력을 사용하는 서비스형 모델이다. 엔라이튼이 설계 및 시공부터 운영 유지보수까지 전 과정을 책임진다. 기업은 전기요금을 절감하면서 재생에너지 사용을 확대해 RE100 이행까지 한 번에 추진할 수 있다."
148,649,risk,0.2578,0.3468,0.1772,1,1,1,1,1,2,0.248,negative,0.5315,0.6524169445037842,에너지 관리,E,신재생에너지 전환,"이영호 엔라이튼 대표는 이번 프로젝트는 대기업 제조시설에서도 초기 투자비 없이 RE100을 추진할 수 있는 구체적 실행 방안을 적용한 사례 라며 엔라이튼은 기업이 재생에너지 전환 과정에서 겪는 비용, 운영과 안전관리 부담을 줄이는 구조를 계속 고도화해 산업 전반의 RE100 이행을 지원하겠다 고 말했다."
149,650,risk,0.2544,0.4004,0.1758,1,1,1,1,1,1,0.1758,negative,0.5274,0.7591109275817871,이사회 구조,G,이사회 구성 및 독립성,"이사회 구성과 관련해서는 현 이사회가 경영진에 대한 견제 기능을 상실한 채 형식적으로 운영돼 왔다고 평가하며, 선임할 이사의 수를 이 번에 임기만료되는 이사 숫자인 6인으로 정하는 안건과 함께 집중투표 방식을 전제로 한 이사 선임을 요구했다."
150,651,risk,0.2271,0.3243,0.1747,1,1,1,1,1,1,0.1747,negative,0.5242,0.618622899055481,에너지 관리,E,신재생에너지 전환,기후에너지환경부는 11일 서울 서초구 한전아트센터에서 공공기관 K-RE100(재생에너지 100% 사용) 출범식을 개최했다.
151,652,risk,0.2297,0.3314,0.175,1,1,1,1,1,1,0.175,negative,0.5249,0.6313631534576416,에너지 관리,E,신재생에너지 전환,올해부터 공공기관운영법에 따른 공공기관 경영평가 항목에 K-RE100 가입 및 이행실적이 포함됐다.
152,653,risk,0.2791,0.3381,0.3054,1,3,2,1,1,1,0.1796,negative,0.5389,0.6273050904273987,인적자원 관리,S,다양성 및 형평성 (DEI),"박 대표는 글로벌 규제 환경이 이미 이러한 전환을 요구하고 있다고 설명했다. 박 대표에 따르면, 유럽연합의 지속가능성 공시 지침(CSRD)과 공급망 실사(CSDDD), 국제지속가능성기준위원회(ISSB) 기준은 기업의 사회적 활동을 정성적 서술이 아닌 정량적 성과와 시스템으로 입증할 것을 요구하고 있다. 장애인 고용과 장애인 생상품 구매 역시 ESG 평가 체계 안에서 정량적 기준을 적용받는 영역으로 포섭될 수 있다는 설명이다."
153,654,risk,0.2602,0.3502,0.2438,1,3,1,1,1,1,0.1742,negative,0.5225,0.6702524423599243,기후변화·온실가스,E,Scope 1·2 배출량,"그룹 내 각 계열사와 부서별로 흩어져 있던 ESG 데이터를 하나의 시스템으로 통합 관리하게 된다. 환경 부문에서는 업무자동화(RPA) 기능을 활용해 전력 사용량 등 일부 환경 데이터를 자동 집계하는 기능을 도입했고, 사회 지배구조 부문에서는 신규 관리 지표를 추가해 국내외 ESG 평가 기준에 대한 대응 범위를 확대했다."
154,655,risk,0.225,0.3104,0.179,1,1,1,1,1,1,0.179,negative,0.5371,0.5780056118965149,에너지 관리,E,에너지 소비 및 효율화,"중기부는 올해 산업단지 비입주 중소기업에 대한 우대혜택을 신설했다. 또 지원 설비를 에너지 절감형, 공정 최적화형, 배출진단형, 신재생에너지형 등 4개로 체계화했다. 사업 내용은 중기부 홈페이지에서 볼 수 있고 사업 신청은 ESG통합플랫폼에서 할 수 있다."
155,656,risk,0.3294,0.2545,0.287,3,1,1,1,3,2,0.4664,negative,0.5381,0.4729558229446411,에너지 관리,E,신재생에너지 전환,새만금 수상 태양광 1단계 사업은 약 13.5 수역에 설비용량 1.2GW(기가와트)의 태양광 발전시설을 3조원을 들여 설치하는 사업이다. 이 사업은 발전사업자가 내륙으로 15 에 달하는 접속선로를 구축해야 하는 문제 등으로 장기간 지연돼왔다.
156,657,risk,0.2137,0.2862,0.1747,1,1,1,1,1,1,0.1747,negative,0.5241,0.546002984046936,에너지 관리,E,신재생에너지 전환,"이에 시는 신축 건축물 소유주에게 공사비 일부를 보조해 장벽을 낮추고 재생열 도입을 뒷받침한다는 방침이다. 지원 대상은 비주거 연면적 3만 이상 신축 민간 건물 소유주로, 지하 개발 면적의 50% 이상 지열을 설치하거나 서울시 녹색건축물 설계기준상 신재생에너지 의무 비율의 50%를 재생열(지열, 수열)로 충족할 경우 해당한다."
157,658,risk,0.2502,0.2851,0.2799,1,1,3,1,1,1,0.1749,negative,0.5248,0.543304979801178,이사회 구조,G,이사회 구성 및 독립성,경제개혁연대 관계자는 금융사고 이후에도 이사회 구성에 실질적 변화가 없다는 점에서 금융지주 이사회의 자기책임 원칙이 작동했는지 의문이 제기된다 며 이들은 2026년에도 연임 가능한 임기가 남아 있어 재선임 여부가 주목된다 고 밝혔다.
158,659,risk,0.2065,0.2566,0.1795,1,1,1,1,1,1,0.1795,negative,0.5384,0.4766560196876526,기후변화·온실가스,E,기후 거버넌스·인벤토리,기후재정포럼 연속세미나 1회차(기후 거버넌스 혁신) 2025.7.10. 국회 의원회관 제2간담회실 2회차(탄소배출권거래제와 기후세제 개선방안) 2025.7.31. 국회 의원회관 제9간담회실 3회차(기후재정 조달계획) 2025.9.11. 국회 의원회관 제3세미나실 4회차(기후예산시스템 개혁) 2025.9.23. 국회 의원회관 제2간담회실 5회차(지방정부의 기후예산시스템 개혁) 2026.2.10 국회 의원회관 제10간담회실
159,660,risk,0.2929,0.374,0.2493,1,3,1,1,1,2,0.2493,negative,0.5342,0.7000223398208618,에너지 관리,E,신재생에너지 전환,"정부는 2030년까지 재생에너지 100GW 보급을 목표로 유휴부지와 국민 생활공간 중심의 태양광 확대, 공공기관의 K-RE100 이행 등을 추진할 계획이다. 이와 함께 재생에너지 수익이 주민과 지역에 환원되는 햇빛소득마을의 전국 확산을 핵심 과제로 제시했다."
160,661,risk,0.2415,0.3,0.1773,1,1,1,1,1,2,0.2482,negative,0.5318,0.5642035007476807,에너지 관리,E,신재생에너지 전환,"협의회에서는 주민참여형 재생에너지 우수 사례도 공유됐다. 전북 전주는 시민 출자로 공공부지 태양광을 설치해 수익을 나누고, 제주도는 마을 주도 풍력과 태양광 사업을 운영 중이다. 서울시는 시민펀드로 태양광 투자를 추진해 수익 배분과 에너지 취약계층 지원에 활용했다. 부산시는 학교 태양광 전력을 RE100 기업에 공급해 학생 복지에 환원하고 있다."
161,662,risk,0.2291,0.2932,0.2108,1,2,1,1,1,1,0.1757,negative,0.5271,0.5562505722045898,윤리경영·준법,G,반부패 및 컴플라이언스,"업무의 성격도 분명하고 도전적이다. 거래소 운영 업무를 중심으로 정보보호, 컴플라이언스, 서비스 기획 등이 유기적으로 맞물려 돌아간다. 금융과 IT, 보안이 동시에 작동하는 구조다. 특정 직무의 전문성을 쌓는 동시에, 여러 조직과 협업하는 경험이 가능하다. 빠르게 변하는 시장 환경 속에서 내부 기준을 만들고 외부 규제에 대응하는 업무 특성 역시 MZ세대에는 도전 요소이자 새로운 커리어로 작용할 수 있다고 빗썸은 밝혔다."
162,663,risk,0.2281,0.3277,0.1744,1,1,1,1,1,1,0.1744,negative,0.5233,0.626295804977417,에너지 관리,E,에너지 소비 및 효율화,"신고 등급제에 참여한 건물은 A E의 건물 에너지 등급을 받으며, C E 등급은 에너지 효율 개선 컨설팅을 받을 수 있다. 단열 강화와 냉난방 시스템을 개선하기 위한 건물에너지효율화(BRP) 융자 지원도 받을 수 있다."
163,664,risk,0.2337,0.299,0.215,1,2,1,1,1,1,0.1792,negative,0.5375,0.5562182068824768,에너지 관리,E,신재생에너지 전환,"4일 엔라이튼에 따르면 언양서부지역아동센터 옥상에는 2.8kW 규모의 태양광 발전 설비가 설치됐다. 해당 설비를 통해 생산된 전력은 시설 내에서 자가 소비되며, 이를 통해 절감되는 전기요금은 아동 돌봄과 교육 프로그램 등 복지 서비스에 재투자될 예정이다. 엔라이튼은 태양광 설비의 설계 시공 품질 관리 전반을 맡아, 복지시설에서도 설비가 안정적으로 운영될 수 있도록 기술적 지원을 제공했다."
164,665,risk,0.2622,0.31,0.2284,1,1,2,1,1,2,0.2459,negative,0.527,0.5883228778839111,기후변화·온실가스,E,Scope 1·2 배출량,기후부에 따르면 88개 공공기관 2030년 전력 사용량은 8.5TWh(테라와트시)에 달할 전망이다. 재생에너지 전력 사용률 60% 목표를 이루려면 5.1TWh 전력이 재생에너지로 공급돼야 한다.
165,666,risk,0.2439,0.3648,0.1788,1,1,1,1,1,1,0.1788,negative,0.5363,0.6801708340644836,에너지 관리,E,신재생에너지 전환,"정부는 올해부터 공공기관 경영실적 평가 시 K-RE100(재생에너지 100%) 가입 및 이행 실적을 평가하기로 했다. 배점은 에너지 공기업의 경우 2.5점, 나머지는 2점이다."
166,667,risk,0.2741,0.3555,0.2785,3,1,1,1,1,1,0.174,negative,0.5221,0.6808199882507324,에너지 관리,E,신재생에너지 전환,공공기관이 주차장 등 유휴 부지에 재생에너지 발전설비를 설치하거나 재생에너지 발전사업자와 전력구매계약(PPA)을 체결해 재생에너지를 사용한 경우 이를 실적으로 평가한다.
167,668,risk,0.266,0.3292,0.2805,3,1,1,1,1,1,0.1753,negative,0.526,0.6258189678192139,에너지 관리,E,신재생에너지 전환,"기후부는 1분기 내 1천억원 규모 공공기관 K-RE100 펀드를 조성, 공공기관들이 유휴 부지에 재생에너지 발전설비를 설치하도록 지원할 계획이다. 또 다음 주 공공기관 K-RE100 출범식도 연다."
168,669,risk,0.2565,0.2905,0.2301,1,1,2,1,1,2,0.2478,negative,0.5309,0.547218918800354,이사회 구조,G,이사회 구성 및 독립성,"정관 변경, 이사회 구성, 이사 보수 등 쟁점이 급증하는 가운데 의결권 자문사와 캠페인 플랫폼의 영향력이 커지면서 기업들의 대응 방식이 향후 관행 형성의 분기점이 될 수 있다는 전망이다."
169,670,risk,0.2668,0.3728,0.177,1,1,1,1,1,2,0.2478,negative,0.5311,0.7019041180610657,에너지 관리,E,신재생에너지 전환,"최근 일부 데이터센터의 경우 재생에너지 100% 사용(RE100) 달성을 위해 재생에너지 전력구매계약(PPA)을 통한 전력 수전을 계획하고 있다. 다만 현행 규정상 한전 전기를 사용하는 경우에만 재생에너지 전력구매계약(PPA)를 체결할 수 있게 되어 있는데, 앞으로 구역전기사업자 및 분산에너지사업자로부터 전력을 공급받는 사용자도 재생에너지 전력구매계약(PPA)를 체결할 수 있도록 제도 개선을 추진한다."
170,671,risk,0.2112,0.2798,0.1743,1,1,1,1,1,1,0.1743,negative,0.523,0.5349197387695312,이사회 구조,G,이사회 구성 및 독립성,"연구소는 분쟁이 장기화될 경우 이사회 구성과 주주환원 정책뿐 아니라 지배구조 전반에 영향을 미칠 수 있다고 경고했다. 다만 일부 분쟁은 배당 확대나 자사주 소각, 지배구조 개선 등 주주 친화적 조치로 이어지며 오히려 기업가치를 높이는 계기가 되기도 한 것으로 나타났다."
171,672,risk,0.2049,0.2614,0.1744,1,1,1,1,1,1,0.1744,negative,0.5231,0.4996965527534485,윤리경영·준법,G,반부패 및 컴플라이언스,청렴 반부패 등 지배구조 측면에서는 국민권익위원회 종합청렴도 평가에서 상위권 등급을 유지했다는 점이 꼽힌다. 남해군은 권익위가 공개한 기초자치단체 (군) 등급표에서 종합청렴도 2등급 기관 목록에 포함돼 있다.
172,673,risk,0.2426,0.2995,0.1789,1,1,1,1,1,2,0.2504,negative,0.5366,0.5581912398338318,윤리경영·준법,G,반부패 및 컴플라이언스,"남해군에 따르면, 해당 평가에서 남해군의 청렴체감도는 전년 71점(3등급)에서 81.9점(2등급)으로 상승한 것으로 정리됐다. 또한 군은 반부패 청렴 추진계획 수립, 취약분야 개선, 기관장 고위직 청렴리더십, 청렴교육 강화 등을 추진했다."
173,674,risk,0.2212,0.3053,0.1759,1,1,1,1,1,1,0.1759,negative,0.5276,0.5786398649215698,윤리경영·준법,G,반부패 및 컴플라이언스,지배구조 부문에서는 반부패 성과가 외부 평가와 내부 공개로 동시에 확인된다.
174,675,risk,0.228,0.3173,0.1799,1,1,1,1,1,1,0.1799,negative,0.5397,0.5878750681877136,윤리경영·준법,G,반부패 및 컴플라이언스,"경상남도는 국민권익위원회가 주관한 2025년도 공공기관 종합청렴도 평가에서 청렴노력도 1등급, 종합청렴도 2등급 을 기록했다고 2025년 12월 23일 밝히며, 맞춤형 반부패 시책 취약분야 책임 강화 교육 및 소통 확대 등을 성과 요인으로 제시했다."
175,676,risk,0.389,0.3077,0.4083,3,3,2,1,3,2,0.4615,negative,0.5325,0.5778228640556335,에너지 관리,E,신재생에너지 전환,"수주도 확대됐다. LS일렉트릭은 지난해 11월 미국 초대형 민간 전력 유틸리티 회사(IOU)와 3억1204만달러(약 4590억원) 규모 초고압 변압기 공급 계약을 체결했다. 미국 동남부 지역 대형 데이터센터 전력 공급원이 될 신재생에너지 발전소에 525kV급까지 초고압 변압기를 공급하며, 단일 초고압 변압기 공급 계약 기준 최대 규모라고 밝혔다. 이번 계약으로 초고압 변압기 수주잔고는 2조원을 넘어섰고, 3분기 기준 전체 수주잔고는 4조1000억원 수준이며 향후 수주 보유고가 더 늘어날 것으로 전망했다."
176,677,risk,0.2314,0.2959,0.213,1,2,1,1,1,1,0.1775,negative,0.5326,0.5556150078773499,에너지 관리,E,신재생에너지 전환,"LS그룹 내 친환경 에너지 기업인 E1은 수소 신재생에너지 전기차 충전 등 신사업 확장에 나섰다. E1은 2022년부터 경기도 과천 고양과 서울 강서 지역 LPG 충전소 3곳에 수소충전소를 구축해 운영 중이며, 과천 복합충전소는 전기차 충전 시설도 갖춰 LPG 수소 전기차 동시 충전이 가능하다고 밝혔다."
177,678,risk,0.2996,0.3495,0.2894,3,1,1,1,1,2,0.2532,negative,0.5426,0.6441090703010559,윤리경영·준법,G,반부패 및 컴플라이언스,"지배구조 측면에서는 반부패 청렴 체계를 전면에 내세웠다. 홍성군은 군수 등 간부급 중심의 반부패 청렴 회의체 운영과 취약 분야 개선을 추진하는 동시에, 대한민국 반부패 청렴 대상 수상했다. 또한 2024년도 충남 시군 자율적 내부통제 평가 1위, 국민권익위원회 종합청렴도 2년 연속 우수등급 등 성과를 보였다."
